prefix;maxDigits;minDigits;usage;info
5578;13;7;local network code;Höchst
5579;13;7;local network code;Alberschwende
5582;13;7;local network code;Klösterle
5583;13;7;local network code;Lech
5585;13;7;local network code;Dalaas
5632;13;7;local network code;Stanzach
5633;13;7;local network code;Hägerau
5634;13;7;local network code;Elbigenalp
5635;13;7;local network code;Elmen
5672;13;7;local network code;Reutte
5673;13;7;local network code;Ehrwald
5674;13;7;local network code;Bichlbach
5675;13;7;local network code;Tannheim
5676;13;7;local network code;Jungholz
5677;13;7;local network code;Vils
5678;13;7;local network code;Weißenbach am Lech
57;13;5;location independent corporate numbers;
59;13;5;location independent corporate numbers;
6131;13;7;local network code;Obertraun
6132;13;7;local network code;Bad Ischl
6133;13;7;local network code;Ebensee
6134;13;7;local network code;Hallstatt
6135;13;7;local network code;Bad Goisern
6136;13;7;local network code;Gosau
6137;13;7;local network code;Strobl
6138;13;7;local network code;Sankt Wolfgang im Salzkammergut
6212;13;7;local network code;Seekirchen am Wallersee
6213;13;7;local network code;Oberhofen am Irrsee
6214;13;7;local network code;Henndorf am Wallersee
6215;13;7;local network code;Straßwalchen
6216;13;7;local network code;Neumarkt am Wallersee
6217;13;7;local network code;Mattsee
6219;13;7;local network code;Obertrum am See
6221;13;7;local network code;Koppl
6223;13;7;local network code;Anthering
6224;13;7;local network code;Hintersee
6225;13;7;local network code;Eugendorf
6226;13;7;local network code;Fuschl am See
6227;13;7;local network code;Sankt Gilgen
6228;13;7;local network code;Faistenau
6229;13;7;local network code;Hof bei Salzburg
6232;13;7;local network code;Mondsee
6233;13;7;local network code;Oberwang
6234;13;7;local network code;Zell am Moos
6235;13;7;local network code;Thalgau
6240;13;7;local network code;Krispl
6241;13;7;local network code;Sankt Koloman
6242;13;7;local network code;Rußbach am Paß Gschütt
6243;13;7;local network code;Abtenau
6244;13;7;local network code;Golling an der Salzach
6245;13;7;local network code;Hallein
6246;13;7;local network code;Grödig
6247;13;7;local network code;Großgmain
6272;13;7;local network code;Oberndorf bei Salzburg
6274;13;7;local network code;Lamprechtshausen
6276;13;7;local network code;Nußdorf am Haunsberg
6277;13;7;local network code;Sankt Pantaleon
6278;13;7;local network code;Ostermiething
6412;13;7;local network code;Sankt Johann im Pongau
6413;13;7;local network code;Wagrain
6414;13;7;local network code;Großarl
6415;13;7;local network code;Schwarzach im Pongau
6416;13;7;local network code;Lend
6417;13;7;local network code;Hüttschlag
6418;13;7;local network code;Kleinarl
6432;13;7;local network code;Bad Hofgastein
6433;13;7;local network code;Dorfgastein
6434;13;7;local network code;Bad Gastein
6452;13;7;local network code;Radstadt
6453;13;7;local network code;Filzmoos
6454;13;7;local network code;Mandling
6455;13;7;local network code;Untertauern
6456;13;7;local network code;Obertauern
6457;13;7;local network code;Flachau
6458;13;7;local network code;Hüttau
6461;13;7;local network code;Dienten am Hochkönig
6462;13;7;local network code;Bischofshofen
6463;13;7;local network code;Annaberg-Lungötz
6466;13;7;local network code;Werfenweng
6467;13;7;local network code;Mühlbach am Hochkönig
6468;13;7;local network code;Werfen
6470;13;7;local network code;Atzmannsdorf
6471;13;7;local network code;Tweng
6472;13;7;local network code;Mauterndorf
6473;13;7;local network code;Mariapfarr
6474;13;7;local network code;Tamsweg
6475;13;7;local network code;Ramingstein
6476;13;7;local network code;Sankt Margarethen im Lungau
6477;13;7;local network code;Sankt Michael im Lungau
6478;13;7;local network code;Zederhaus
6479;13;7;local network code;Muhr
6483;13;7;local network code;Göriach
6484;13;7;local network code;Lessach
650;13;7;mobile services;
651;13;7;mobile services;
652;13;7;mobile services;
653;13;7;mobile services;
6541;13;7;local network code;Saalbach
6542;13;7;local network code;Zell am See
6543;13;7;local network code;Taxenbach
6544;13;7;local network code;Rauris
6545;13;7;local network code;Bruck an der Großglocknerstraße
6546;13;7;local network code;Fusch an der Großglocknerstraße
6547;13;7;local network code;Kaprun
6548;13;7;local network code;Niedernsill
6549;13;7;local network code;Piesendorf
655;13;7;mobile services;
6562;13;7;local network code;Mittersill
6563;13;7;local network code;Uttendorf
6564;13;7;local network code;Krimml
6565;13;7;local network code;Neukirchen am Großvenediger
6566;13;7;local network code;Bramberg am Wildkogel
657;13;7;mobile services;
6582;13;7;local network code;Saalfelden am Steinernen Meer
6583;13;7;local network code;Leogang
6584;13;7;local network code;Maria Alm am Steinernen Meer
6588;13;7;local network code;Lofer
6589;13;7;local network code;Unken
659;13;7;mobile services;
660;13;7;mobile services;
661;13;7;mobile services;
662;13;6;local network code;Salzburg
663;13;7;mobile services;
664;13;7;mobile services;
665;13;7;mobile services;
666;13;7;mobile services;
667;13;7;mobile services;
668;13;7;mobile services;
669;13;7;mobile services;
67;13;7;mobile services;
68;13;7;mobile services;
69;13;7;mobile services;
711;13;9;service number;TA premium rate services
718;13;9;service number;Online Service Numbers
720;13;9;local network code;location independent numbers
7211;13;7;local network code;Reichenau im Mühlkreis
7212;13;7;local network code;Zwettl an der Rodl
7213;13;7;local network code;Bad Leonfelden
7214;13;7;local network code;Reichenthal
7215;13;7;local network code;Hellmonsödt
7216;13;7;local network code;Helfenberg
7217;13;7;local network code;Sankt Veit im Mühlkreis
7218;13;7;local network code;Großtraberg
7219;13;7;local network code;Vorderweißenbach
7221;13;7;local network code;Hörsching
7223;13;7;local network code;Enns
7224;13;7;local network code;Sankt Florian
7225;13;7;local network code;Hargelsberg
7226;13;7;local network code;Wilhering
7227;13;7;local network code;Neuhofen an der Krems
7228;13;7;local network code;Kematen an der Krems
7229;13;7;local network code;Traun
7230;13;7;local network code;Altenberg bei Linz
7231;13;7;local network code;Herzogsdorf
7232;13;7;local network code;Sankt Martin im Mühlkreis
7233;13;7;local network code;Feldkirchen an der Donau
7234;13;7;local network code;Ottensheim
7235;13;7;local network code;Gallneukirchen
7236;13;7;local network code;Pregarten
7237;13;7;local network code;Sankt Georgen an der Gusen
7238;13;7;local network code;Mauthausen
7239;13;7;local network code;Lichtenberg
7240;13;7;local network code;Sipbachzell
7241;13;7;local network code;Steinerkirchen an der Traun
7242;13;7;local network code;Wels
7243;13;7;local network code;Marchtrenk
7244;13;7;local network code;Sattledt
7245;13;7;local network code;Lambach
7246;13;7;local network code;Gunskirchen
7247;13;7;local network code;Kematen am Innbach
7248;13;7;local network code;Grieskirchen
7249;13;7;local network code;Bad Schallerbach
7250;13;7;local network code;Maria Neustift
7251;13;7;local network code;Schiedlberg
7252;13;7;local network code;Steyr
7253;13;7;local network code;Wolfern
7254;13;7;local network code;Großraming
7255;13;7;local network code;Losenstein
7256;13;7;local network code;Ternberg
7257;13;7;local network code;Grünburg
7258;13;7;local network code;Bad Hall
7259;13;7;local network code;Sierning
7260;13;7;local network code;Waldhausen
7261;13;7;local network code;Schönau im Mühlkreis
7262;13;7;local network code;Perg
7263;13;7;local network code;Bad Zell
7264;13;7;local network code;Windhaag bei Perg
7265;13;7;local network code;Pabneukirchen
7266;13;7;local network code;Bad Kreuzen
7267;13;7;local network code;Mönchdorf
7268;13;7;local network code;Grein
7269;13;7;local network code;Baumgartenberg
7272;13;7;local network code;Eferding
7273;13;7;local network code;Aschach an der Donau
7274;13;7;local network code;Alkoven
7276;13;7;local network code;Peuerbach
7277;13;7;local network code;Waizenkirchen
7278;13;7;local network code;Neukirchen am Walde
7279;13;7;local network code;Haibach ob der Donau
7280;13;7;local network code;Schwarzenberg am Böhmerwald
7281;13;7;local network code;Aigen im Mühlkreis
7282;13;7;local network code;Neufelden
7283;13;7;local network code;Sarleinsbach
7284;13;7;local network code;Oberkappel
7285;13;7;local network code;Hofkirchen im Mühlkreis
7286;13;7;local network code;Lembach im Mühlkreis
7287;13;7;local network code;Peilstein im Mühlviertel
7288;13;7;local network code;Ulrichsberg
7289;13;7;local network code;Rohrbach in Oberösterreich
732;13;6;local network code;Linz
7353;13;7;local network code;Gaflenz
7355;13;7;local network code;Weyer
7357;13;7;local network code;Kleinreifling
7412;13;7;local network code;Ybbs an der Donau
7413;13;7;local network code;Marbach an der Donau
7414;13;7;local network code;Weins-Isperdorf
7415;13;7;local network code;Altenmarkt (Yspertal)
7416;13;7;local network code;Wieselburg
7432;13;7;local network code;Strengberg
7433;13;7;local network code;Wallsee
7434;13;7;local network code;Haag
7435;13;7;local network code;Sankt Valentin
7442;13;7;local network code;Waidhofen an der Ybbs
7443;13;7;local network code;Ybbsitz
7444;13;7;local network code;Opponitz
7445;13;7;local network code;Hollenstein an der Ybbs
7448;13;7;local network code;Kematen an der Ybbs
7471;13;7;local network code;Neustadtl an der Donau
7472;13;7;local network code;Amstetten
7473;13;7;local network code;Blindenmarkt
7474;13;7;local network code;Euratsfeld
7475;13;7;local network code;Hausmening (Neuhofen an der Ybbs)
7476;13;7;local network code;Aschbach-Markt
7477;13;7;local network code;Sankt Peter in der Au
7478;13;7;local network code;Oed-Oehling
7479;13;7;local network code;Ardagger
7480;13;7;local network code;Langau (Gaming)
7482;13;7;local network code;Scheibbs
7483;13;7;local network code;Oberndorf an der Melk
7484;13;7;local network code;Göstling an der Ybbs
7485;13;7;local network code;Gaming
7486;13;7;local network code;Lunz am See
7487;13;7;local network code;Gresten
7488;13;7;local network code;Steinakirchen am Forst
7489;13;7;local network code;Purgstall an der Erlauf
7562;13;7;local network code;Windischgarsten
7563;13;7;local network code;Spital am Pyhrn
7564;13;7;local network code;Hinterstoder
7565;13;7;local network code;Sankt Pankraz
7566;13;7;local network code;Rosenau am Hengstpaß
7582;13;7;local network code;Kirchdorf an der Krems
7583;13;7;local network code;Kremsmünster
7584;13;7;local network code;Molln
7585;13;7;local network code;Klaus an der Pyhrnbahn
7586;13;7;local network code;Pettenbach
7587;13;7;local network code;Wartberg an der Krems
7588;13;7;local network code;Ried im Traunkreis
7612;13;7;local network code;Gmunden
7613;13;7;local network code;Laakirchen
7614;13;7;local network code;Vorchdorf
7615;13;7;local network code;Scharnstein
7616;13;7;local network code;Grünau im Almtal
7617;13;7;local network code;Traunkirchen
7618;13;7;local network code;Neukirchen (Altmünster)
7619;13;7;local network code;Kirchham
7662;13;7;local network code;Seewalchen am Attersee
7663;13;7;local network code;Steinbach am Attersee
7664;13;7;local network code;Weyregg am Attersee
7665;13;7;local network code;Unterach am Attersee
7666;13;7;local network code;Attersee
7667;13;7;local network code;Sankt Georgen im Attergau
7672;13;7;local network code;Vöcklabruck
7673;13;7;local network code;Schwanenstadt
7674;13;7;local network code;Attnang-Puchheim
7675;13;7;local network code;Ampflwang im Hausruckwald
7676;13;7;local network code;Ottnang am Hausruck
7682;13;7;local network code;Vöcklamarkt
7683;13;7;local network code;Frankenburg am Hausruck
7684;13;7;local network code;Frankenmarkt
7711;13;7;local network code;Suben
7712;13;7;local network code;Schärding
7713;13;7;local network code;Schardenberg
7714;13;7;local network code;Esternberg
7716;13;7;local network code;Münzkirchen
7717;13;7;local network code;Sankt Aegidi
7718;13;7;local network code;Waldkirchen am Wesen
7719;13;7;local network code;Taufkirchen an der Pram
7722;13;7;local network code;Braunau am Inn
7723;13;7;local network code;Altheim
7724;13;7;local network code;Mauerkirchen
7727;13;7;local network code;Ach
7728;13;7;local network code;Schwand im Innkreis
7729;13;7;local network code;Neukirchen an der Enknach
7732;13;7;local network code;Haag am Hausruck
7733;13;7;local network code;Neumarkt im Hausruckkreis
7734;13;7;local network code;Hofkirchen an der Trattnach
7735;13;7;local network code;Gaspoltshofen
7736;13;7;local network code;Pram
7742;13;7;local network code;Mattighofen
7743;13;7;local network code;Maria Schmolln
7744;13;7;local network code;Munderfing
7745;13;7;local network code;Lochen
7746;13;7;local network code;Friedburg
7747;13;7;local network code;Kirchberg bei Mattighofen
7748;13;7;local network code;Eggelsberg
7750;13;7;local network code;Andrichsfurt
7751;13;7;local network code;Sankt Martin im Innkreis
7752;13;7;local network code;Ried im Innkreis
7753;13;7;local network code;Eberschwang
7754;13;7;local network code;Waldzell
7755;13;7;local network code;Mettmach
7757;13;7;local network code;Gurten
7758;13;7;local network code;Obernberg am Inn
7759;13;7;local network code;Antiesenhofen
7762;13;7;local network code;Raab
7763;13;7;local network code;Kopfing im Innkreis
7764;13;7;local network code;Riedau
7765;13;7;local network code;Lambrechten
7766;13;7;local network code;Andorf
7767;13;7;local network code;Eggerding
780;13;9;service number;numbers for convergent services
7941;13;7;local network code;Neumarkt im Mühlkreis
7942;13;7;local network code;Freistadt
7943;13;7;local network code;Windhaag bei Freistadt
7944;13;7;local network code;Sandl
7945;13;7;local network code;Sankt Oswald bei Freistadt
7946;13;7;local network code;Gutau
7947;13;7;local network code;Kefermarkt
7948;13;7;local network code;Hirschbach im Mühlkreis
7949;13;7;local network code;Rainbach im Mühlkreis
7952;13;7;local network code;Weitersfelden
7953;13;7;local network code;Liebenau
7954;13;7;local network code;Sankt Georgen am Walde
7955;13;7;local network code;Königswiesen
7956;13;7;local network code;Unterweißenbach
800;13;9;service number;Freephone Services
804;13;9;service number;Online Service Numbers
810;13;9;service number;Services with Regulated Maximum Tariffs
820;13;9;service number;Services with Regulated Maximum Tariffs
821;13;9;service number;Services with Regulated Maximum Tariffs
828;13;8;service number;Services with Regulated Maximum Tariffs
89;13;4;routing number;
900;13;9;service number;Premium Rate Services
901;13;9;service number;Premium Rate Services
930;13;9;service number;Premium Rate Services
931;13;9;service number;Premium Rate Services
939;13;9;service number;Premium Rate Services, Dialer
